"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","neg_log10_padj","status","status_strict","gene_name","description"
"YIL068C",52.6580390090596,-0.00782665654989727,0.272940524576448,0.972260195361239,0.989089839614545,0.0047642593868066,"Not significant","Not significant","SEC6","Essential 88kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis at the plasma membrane prior to SNARE-mediated fusion; anchors the assembled complex to sites of secretion; interacts with SM-like protein and SNARE regulator Sec1p and may recruit it to sites of secretion; binds to SNARE complexes binteracting with Sec9p"
"YPL157W",16.4450314703653,-0.00858992626972683,0.356526339074921,0.973222489443488,0.989291373108415,0.00467577807284518,"Not significant","Not significant","TGS1","Trimethyl guanosine synthase, conserved nucleolar methyltransferase; converts the m(7)G cap structure of snRNAs, snoRNAs, and telomerase TLC1 RNA to m(2,2,7)G; also required for nucleolar assembly and splicing of meiotic pre-mRNAs; interacts with Swm2p, which may confer substrate specificity on Tgs1p"
"YDR248C",58.1232449800295,0.00814822676066763,0.268423723359005,0.973882464917339,0.989632147994528,0.00452620518385298,"Not significant","Not significant",NA,"Putative gluconokinase; sequence similarity to bacterial and human gluconokinase; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; upregulated by deletion of the RNAP-II associated factor, PAF1"
"YKR068C",57.7119957044696,0.00830427812571575,0.274568857818154,0.973761691602076,0.989632147994528,0.00452620518385298,"Not significant","Not significant","BET3","Core component of transport protein particle (TRAPP) complexes I-III; TRAPP complexes are related multimeric guanine nucleotide-exchange factors for the GTPase Ypt1, regulating ER-Golgi traffic (TRAPPI), intra-Golgi traffic (TRAPPII), endosome-Golgi traffic (TRAPPII and III) and autophagy (TRAPPIII); hydrophilic homodimeric protein that acts in conjunction with SNARE proteins in targeting and fusion of ER to Golgi transport vesicles"
"YBR041W",61.6483291966086,-0.00682066134905841,0.264246371086948,0.974996724428305,0.990027691148353,0.00435265798352073,"Not significant","Not significant","FAT1","Very long chain fatty acyl-CoA synthetase and fatty acid transporter; activates imported fatty acids with a preference for very long lengths (C20-C26); has a separate function in the transport of long chain fatty acids"
"YJL203W",23.7999751038565,0.00907964925410362,0.343435824875595,0.974860772139825,0.990027691148353,0.00435265798352073,"Not significant","Not significant","PRP21","Subunit of the SF3a splicing factor complex; required for spliceosome assembly"
"YKL088W",56.9454616893626,-0.00712690606275574,0.291716829536053,0.975246309705449,0.990027691148353,0.00435265798352073,"Not significant","Not significant","CAB3","Subunit of PPCDC and CoA-SPC complexes involved in CoA biosynthesis; subunits of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex are: Cab3p, Sis2p, Vhs3p, while the subunits of the CoA-synthesizing protein complex (CoA-SPC) are: Cab2p, Cab3p, Cab4p, and Cab5p as well as Sis2p and Vhs3p; null mutant lethality is complemented by E. coli coaBC"
"YLR329W",5.96244299237791,-0.00806097590101193,0.436412743504101,0.974650088007793,0.990027691148353,0.00435265798352073,"Not significant","Not significant","REC102","Protein involved in early stages of meiotic recombination; required for chromosome synapsis; forms a complex with Rec104p and Spo11p necessary during the initiation of recombination"
"YML041C",35.2362990099134,-0.00743031633609819,0.304050817364853,0.97516570929482,0.990027691148353,0.00435265798352073,"Not significant","Not significant","VPS71","Nucleosome-binding component of the SWR1 complex; SWR1 exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A; required for vacuolar protein sorting"
"YMR071C",43.9345904785237,0.00808175958756645,0.285564900943737,0.975115653270781,0.990027691148353,0.00435265798352073,"Not significant","Not significant","TVP18","Integral membrane protein; localized to late Golgi vesicles along with the v-SNARE Tlg2p; may interact with ribosomes, based on co-purification experiments; may have a role in intracellular sterol transport"
"YDR137W",47.4102476471747,0.00779180116767902,0.283489975569644,0.976060568201842,0.990029815807993,0.00435172596214829,"Not significant","Not significant","RGP1","Subunit of a Golgi membrane exchange factor (Ric1p-Rgp1p); this complex catalyzes nucleotide exchange on Ypt6p"
"YGR117C",39.9784269637641,-0.00689016011112838,0.286099592831928,0.976050111730293,0.990029815807993,0.00435172596214829,"Not significant","Not significant",NA,"Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm"
"YHR087W",53.6411512979115,0.00859756238706892,0.325143760225206,0.975957379762494,0.990029815807993,0.00435172596214829,"Not significant","Not significant","RTC3","Protein of unknown function involved in RNA metabolism; has structural similarity to SBDS, the human protein mutated in Shwachman-Diamond Syndrome (the yeast SBDS ortholog is SDO1); null mutation suppresses cdc13-1 temperature sensitivity; protein abundance increases in response to DNA replication stress"
"YHR188C",43.0378416937453,0.00784745951480745,0.280357592444576,0.975579301686572,0.990029815807993,0.00435172596214829,"Not significant","Not significant","GPI16","Subunit of the glycosylphosphatidylinositol transamidase complex; involved in the addition of GPIs to newly synthesized proteins; luminally-oriented, type I integral membrane glycoprotein of the ER; human PIG-T homolog"
"YKL075C",38.8199121663519,-0.00726483608542222,0.30748671795832,0.975743326429106,0.990029815807993,0.00435172596214829,"Not significant","Not significant","AAN1","Protein of unknown function; regulates actin cable stability and branched-chain amino acid (BCAA) metabolism; involved in mitochondrial quality control and longevity; proposed to be involved in resistance to streptozotocin and camptothecin; localizes to punctate cytosolic structures "
"YJL087C",36.8386765716704,-0.00681224441733714,0.294561644162902,0.976678012454417,0.990491262214588,0.004149351310418,"Not significant","Not significant","TRL1","tRNA ligase; required for tRNA splicing and for both splicing and translation of HAC1 mRNA in the UPR; has phosphodiesterase, polynucleotide kinase, and ligase activities; involved in turnover of tRNA introns; localized at the inner nuclear envelope and cytoplasm"
"YER111C",68.4469432076505,0.00830829661954253,0.323926549067524,0.976961254912108,0.990613683029329,0.00409567754163822,"Not significant","Not significant","SWI4","DNA binding component of the SBF complex (Swi4p-Swi6p); a transcriptional activator that in concert with MBF (Mbp1-Swi6p) regulates late G1-specific transcription of targets including cyclins and genes required for DNA synthesis and repair; Slt2p-independent regulator of cold growth; acetylation at two sites, K1016 and K1066, regulates interaction with Swi6p"
"YEL074W",2.47065536102031,0.00652299636970293,0.497998529476754,0.977729108263043,0.990938816539893,0.00395315929817238,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; large scale expression analysis showed an increase in mRNA accumulation in strains mutant for exosome components"
"YIL161W",24.5167544547883,-0.00668369999885066,0.375758574635038,0.977769654252816,0.990938816539893,0.00395315929817238,"Not significant","Not significant","SMU2","Protein involved in removal of stalled, decoding-defective ribosomes; acts as cofactor for Fap1p, along with Fpr1p, increasing the efficiency of Rps3p polyubiquitination on stalled monosomes and the subsequent decay of nonfunctional 18S rRNA; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; mRNA is enriched in Scp160p-associated mRNPs; non-essential gene"
"YKR045C",6.20571375381545,0.00809263390290279,0.434581642874673,0.97773024083748,0.990938816539893,0.00395315929817238,"Not significant","Not significant",NA,"Protein of unknown function; epitope-tagged protein localizes to the cytoplasm"
"YNR032W",30.5184970320431,0.00748295741345224,0.312453486443305,0.97834349153885,0.991355541301627,0.00377056152560277,"Not significant","Not significant","PPG1","Serine protein phosphatase involved in formation of FAR complex; inhibits mitophagy by dephosphorylating Atg32p; required for glycogen accumulation; interacts with Tap42p, which binds to and regulates other protein phosphatases"
"YLR191W",31.8596551476346,-0.00638957604935806,0.306171879125204,0.978508192790001,0.991357618858886,0.0037696513872413,"Not significant","Not significant","PEX13","Peroxisomal importomer complex component; integral peroxisomal membrane protein required for docking and translocation of peroxisomal matrix proteins; interacts with the PTS1 signal recognition factor Pex5p and the PTS2 signal recognition factor Pex7p; forms a complex with Pex14p and Pex17p; human homolog PEX13 complements yeast null mutant"
"YML126C",198.644790632363,0.00637967838366277,0.248626260028666,0.978868047497943,0.991557379009467,0.00368214916804554,"Not significant","Not significant","ERG13","3-hydroxy-3-methylglutaryl-CoA (HMG-CoA) synthase; catalyzes the formation of HMG-CoA from acetyl-CoA and acetoacetyl-CoA; involved in the second step in mevalonate biosynthesis"
"YKL023C-A",6.75667361102451,-0.006326404532871,0.432874661927384,0.979594045235018,0.992127900582824,0.00343233698211414,"Not significant","Not significant","MIN9","Mitochondrial protein of unknown function"
"YDL098C",10.6505953354916,0.00732853842937025,0.391868521463835,0.980623452232393,0.992680266611295,0.00319061132991873,"Not significant","Not significant","SNU23","Component of the U4/U6.U5 snRNP complex; involved in mRNA splicing via spliceosome"
"YDR153C",50.9113740046757,-0.00527608234037819,0.290194110560704,0.981343876184265,0.992680266611295,0.00319061132991873,"Not significant","Not significant","ENT5","Protein containing an N-terminal epsin-like domain; involved in clathrin recruitment and traffic between the Golgi and endosomes; associates with the clathrin adaptor Gga2p, clathrin adaptor complex AP-1, and clathrin"
"YGR130C",217.454284270308,-0.00533233677152112,0.313942160428368,0.980986709716895,0.992680266611295,0.00319061132991873,"Not significant","Not significant",NA,"Component of the eisosome with unknown function; GFP-fusion protein localizes to the cytoplasm; specifically phosphorylated in vitro by mammalian diphosphoinositol pentakisphosphate (IP7)"
"YKL028W",73.1728630304338,-0.00500855433323559,0.27100292745356,0.981442376800601,0.992680266611295,0.00319061132991873,"Not significant","Not significant","TFA1","TFIIE large subunit; involved in recruitment of RNA polymerase II to the promoter, activation of TFIIH, and promoter opening"
